1130 1135 1140 1145 1150 1155 1160 1165 1170 1175 1180 1185 1190 1195 1200 1205 1210 1215 1220 1225 1230 1235 1240 1245 1250 1255 1260 1265 1270 1275 1280 1285 1290 1295 1300 1305 1310 1315 1320 1325 1330 1335 1340 1345 1350 1355 1360 1365 1370 1375 1380 1385 1390 1395 1400 1405 1410 1415 1420 1425 1430 1435 1440
5.310520404857159e-06 5.444047642875739e-06 5.422180304440965e-06 5.532232313166712e-06 5.681753540383763e-06 5.660356088425021e-06 5.584587993571073e-06 5.653441378317922e-06 5.751689015668012e-06 5.802125157307563e-06 5.8013002138937685e-06 6.041933547173186e-06 5.934281954378744e-06 5.966631807818458e-06 5.969364864754267e-06 5.927314573878199e-06 6.049488656087919e-06 6.091348450532859e-06 6.00979356669743e-06 6.066050690795857e-06 6.063923526644587e-06 6.074797589867418e-06 6.228044539282576e-06 6.220527860124539e-06 6.1390633486164535e-06 6.184948174121132e-06 6.134666924491258e-06 6.180099057656606e-06 6.370947216593448e-06 6.081707083951266e-06 6.223170264969158e-06 6.097043273496817e-06 6.113638135122311e-06 6.275387864280593e-06 6.363373073058844e-06 6.4836929076770504e-06 6.46227207334928e-06 6.552249510980757e-06 6.73453884122192e-06 6.572900577932931e-06 6.5590905528510335e-06 6.821351988844567e-06 6.931710673003856e-06 6.629292247294174e-06 6.855571214973066e-06 6.927245259706875e-06 6.813104439935078e-06 6.85250186041791e-06 6.606618306524875e-06 6.816571426431732e-06 6.884863444628878e-06 6.830084472937197e-06 6.822980535348518e-06 6.7256323793525185e-06 6.6772083171681434e-06 6.7439920879913935e-06 6.857331574579991e-06 6.739239112752949e-06 6.630695861125331e-06 6.772579922918169e-06 6.809354050456871e-06 6.805568858793614e-06 7.107382487816723e-06
5.333895400943119e-06 5.498294645330246e-06 5.468048198473108e-06 5.612153913938743e-06 5.741364563403439e-06 5.740941928739223e-06 5.702436764754501e-06 5.7633511843597846e-06 5.838077287579476e-06 5.855239304134112e-06 5.883616038532976e-06 6.115146734649218e-06 6.0342949526286665e-06 6.0712863329142685e-06 6.075644441684346e-06 6.016704655750639e-06 6.097852704728848e-06 6.157576185768255e-06 6.045628101742651e-06 6.073961546341716e-06 6.090782459160286e-06 6.135675054505923e-06 6.237250556635785e-06 6.270039802843381e-06 6.169873138890725e-06 6.259367007483923e-06 6.203226752684529e-06 6.231521001945221e-06 6.429224048446269e-06 6.150007900603927e-06 6.2740554156356274e-06 6.174533811684085e-06 6.184626637919897e-06 6.3567447876275875e-06 6.501379885589752e-06 6.6374975427770775e-06 6.629369751612501e-06 6.683988453222033e-06 6.837010300921486e-06 6.7409239290581446e-06 6.6770319165832516e-06 6.87126245085964e-06 6.993528276073729e-06 6.704531663110118e-06 6.918299378007303e-06 6.99477130711923e-06 6.873494321855739e-06 7.007774195248959e-06 6.7537390392408e-06 6.811866008846797e-06 6.887807262215148e-06 6.860824138819237e-06 6.852705709082114e-06 6.7491832902383795e-06 6.724474668288064e-06 6.79280549757588e-06 6.891262893860631e-06 6.786805341752457e-06 6.689348708206586e-06 6.8731191957403955e-06 6.928528224632935e-06 6.974444748870494e-06 7.208026325962065e-06
5.360687880349474e-06 5.562081875901558e-06 5.526731928215308e-06 5.686481079545186e-06 5.804210092115366e-06 5.8222869751904935e-06 5.822734723826397e-06 5.883138131934572e-06 5.932100116740937e-06 5.916586831060855e-06 5.9739332889545106e-06 6.189566163430624e-06 6.134555773400739e-06 6.188410964455153e-06 6.178781693148899e-06 6.101595374316617e-06 6.131388567056066e-06 6.22031143118466e-06 6.071754841655706e-06 6.0949560050834925e-06 6.127830203606901e-06 6.181568214805505e-06 6.245359941621337e-06 6.310447892473013e-06 6.2078371917399434e-06 6.327868010041352e-06 6.265936618021109e-06 6.280286600457075e-06 6.498394403663627e-06 6.244396686075259e-06 6.327551918153774e-06 6.28175792120891e-06 6.298858259702275e-06 6.473509935200168e-06 6.653237919420384e-06 6.803274706426532e-06 6.79786322754481e-06 6.819994657112872e-06 6.947103238007938e-06 6.918294261266071e-06 6.811744431908772e-06 6.903954414966679e-06 7.0520669603226164e-06 6.806754010941764e-06 6.96276822542281e-06 7.068855047754704e-06 6.9500836226225445e-06 7.151668292984916e-06 6.909594428205378e-06 6.831810463354774e-06 6.9022944824586015e-06 6.890278138493613e-06 6.8611778587090974e-06 6.7630362183673575e-06 6.760854085688119e-06 6.852458129763311e-06 6.942424958254885e-06 6.854048209468933e-06 6.803707304619846e-06 7.006752681883894e-06 7.0587208805312635e-06 7.159646783946187e-06 7.310166944333655e-06
5.426682757206609e-06 5.640778419542401e-06 5.609536977930612e-06 5.756078749220241e-06 5.875481506712135e-06 5.899388182917029e-06 5.925203702657558e-06 5.996330131135578e-06 6.021442589221424e-06 5.982582100341345e-06 6.069801687834609e-06 6.262672739571397e-06 6.236732998511352e-06 6.312221648736407e-06 6.272819654217301e-06 6.1726946297803165e-06 6.161132920716841e-06 6.267145289097071e-06 6.089223961498884e-06 6.136160954578149e-06 6.167960963057604e-06 6.199919688920458e-06 6.264000957258405e-06 6.3489610189265435e-06 6.259993993609541e-06 6.374822158832424e-06 6.31680693833641e-06 6.3350795668948856e-06 6.594394614890604e-06 6.37019112777371e-06 6.392007613869751e-06 6.413250396889541e-06 6.465973624163502e-06 6.6280783232145335e-06 6.81393428267893e-06 6.9700505434965555e-06 6.95775521370408e-06 6.947489240651412e-06 7.0676068441342595e-06 7.077808622418817e-06 6.959506895795617e-06 6.953400934067978e-06 7.129045935160123e-06 6.938182199109818e-06 7.001832848322431e-06 7.152902471445224e-06 7.037689750228649e-06 7.2581489914380824e-06 7.045142643032638e-06 6.878326888389065e-06 6.9369772140321495e-06 6.920748399636348e-06 6.862043608085741e-06 6.788902085370225e-06 6.804051690253185e-06 6.926129754795431e-06 7.028533477301257e-06 6.9490986103544426e-06 6.96671946950779e-06 7.163921329700408e-06 7.1952353341121e-06 7.348188275904889e-06 7.416177438025744e-06
5.547133404196509e-06 5.725237752089731e-06 5.722311323871919e-06 5.820007582936545e-06 5.951270051732505e-06 5.968728956437087e-06 5.995022272532076e-06 6.0982508169658505e-06 6.089625729667697e-06 6.059680546656972e-06 6.173297515914067e-06 6.331437847460709e-06 6.330285423584638e-06 6.42377681749275e-06 6.357166460103011e-06 6.228511338956386e-06 6.198466903288501e-06 6.290643657996184e-06 6.114289147225077e-06 6.190731463340877e-06 6.203295252215194e-06 6.208989610022733e-06 6.301636012262028e-06 6.3956421649172175e-06 6.3344116933127074e-06 6.410065198693076e-06 6.358835451195251e-06 6.409492519943879e-06 6.719212146958407e-06 6.519545523063277e-06 6.4697367717728445e-06 6.558355812657372e-06 6.670819643440121e-06 6.80488960205168e-06 6.9805139447859535e-06 7.11531116382943e-06 7.10008136094326e-06 7.062821165223476e-06 7.189944510752806e-06 7.2088827776121586e-06 7.105673600936278e-06 7.029306176264388e-06 7.223094639526e-06 7.087979960346133e-06 7.0472882339123505e-06 7.229649493256539e-06 7.12111162151671e-06 7.319870627278304e-06 7.1504542759812206e-06 6.9442856722320306e-06 6.9865694311685866e-06 6.965035625563023e-06 6.8897317007881155e-06 6.8554537613040435e-06 6.87836531349204e-06 7.01852499684691e-06 7.146363122573756e-06 7.072651157793517e-06 7.1551787007729344e-06 7.32776714240045e-06 7.336367585076846e-06 7.532283709451977e-06 7.521652547057591e-06
5.709773768458203e-06 5.809264673662188e-06 5.860675072395075e-06 5.883051773554655e-06 6.027560566762771e-06 6.028951508963105e-06 6.032494459912728e-06 6.191142745742847e-06 6.132540419461442e-06 6.150978989025218e-06 6.278950489591742e-06 6.38830931653827e-06 6.396979019331827e-06 6.50069837702772e-06 6.42603260268101e-06 6.277787916454054e-06 6.238020043163889e-06 6.296738386669519e-06 6.159079256128727e-06 6.249774122119924e-06 6.237513085187199e-06 6.243458360018731e-06 6.358304854961142e-06 6.459826359303336e-06 6.4359236682427185e-06 6.4627971379523575e-06 6.409158299684174e-06 6.517263686463969e-06 6.863406441096232e-06 6.678649203519732e-06 6.563324493678469e-06 6.706038095631347e-06 6.870476332955469e-06 6.975957014402413e-06 7.142599810682325e-06 7.223997721026096e-06 7.220929802024956e-06 7.16470792686412e-06 7.297038340683182e-06 7.314492150305823e-06 7.236565117328554e-06 7.119555694897731e-06 7.312984497331623e-06 7.2288004748896895e-06 7.101404142069189e-06 7.280062512646022e-06 7.192749886221762e-06 7.350903357706118e-06 7.240585863148474e-06 7.028933547019615e-06 7.052872769588163e-06 7.038122194684037e-06 6.971045389156114e-06 6.981938902174481e-06 7.002472855302358e-06 7.130247232257223e-06 7.282207289098432e-06 7.217198956813144e-06 7.342609984816856e-06 7.4814619754044905e-06 7.4930529609688066e-06 7.710935487503045e-06 7.635490746125612e-06
5.89098066434477e-06 5.897097810293189e-06 6.006083935079787e-06 5.952712807252888e-06 6.107544017892895e-06 6.085434527195688e-06 6.061085077032575e-06 6.2777519065264844e-06 6.162665867915566e-06 6.243690018310787e-06 6.373826916484324e-06 6.4287069820957114e-06 6.431674220076848e-06 6.5302757554433745e-06 6.470986789154819e-06 6.32851142968132e-06 6.2704987924082294e-06 6.302110884312233e-06 6.2231415827485595e-06 6.310892824505748e-06 6.292308089956077e-06 6.328061667994238e-06 6.435546134479469e-06 6.546748958751443e-06 6.560808704141456e-06 6.551948748523127e-06 6.492363092187054e-06 6.661236380818075e-06 7.0078578092380374e-06 6.8370218823078595e-06 6.6745701701179515e-06 6.850523620074672e-06 7.025122516602755e-06 7.122047319743949e-06 7.290148057122419e-06 7.297076975747935e-06 7.323977788635796e-06 7.2501319917428055e-06 7.374929252791507e-06 7.401876162833983e-06 7.351036839548309e-06 7.2091318103305395e-06 7.3732114036604646e-06 7.32916175209822e-06 7.157381411569822e-06 7.2978335418254915e-06 7.256649394651638e-06 7.382904940539925e-06 7.335300296868283e-06 7.140354105356708e-06 7.142886148910156e-06 7.145444148253072e-06 7.106993739398367e-06 7.162007833616269e-06 7.178937729253653e-06 7.26023955940674e-06 7.4258156911896214e-06 7.368362181353148e-06 7.517706482880733e-06 7.621397870510004e-06 7.68137264799864e-06 7.890288413201735e-06 7.77640091238071e-06
6.069218470743814e-06 5.994665086250991e-06 6.1346338304157735e-06 6.036825347652967e-06 6.199561019782284e-06 6.152274816916291e-06 6.1099664811271445e-06 6.360598045868479e-06 6.195390305133776e-06 6.321825800796029e-06 6.44727406624743e-06 6.452119367790214e-06 6.4453141707230835e-06 6.512576133348014e-06 6.491277365888992e-06 6.378426761614573e-06 6.296680772117738e-06 6.324605648737189e-06 6.300625571498749e-06 6.378058163890103e-06 6.3936966028574096e-06 6.463181638982742e-06 6.540415593765047e-06 6.660086039994387e-06 6.694496934839819e-06 6.671571107573491e-06 6.615596966411722e-06 6.82584008454482e-06 7.135472497328332e-06 6.989343912548155e-06 6.804955233080702e-06 6.997721755438734e-06 7.129065687602856e-06 7.242582190306569e-06 7.417497300414295e-06 7.344101243927652e-06 7.408542342924496e-06 7.321430727850307e-06 7.4169735058872e-06 7.480998194098506e-06 7.45337930043411e-06 7.284915859907808e-06 7.393392470540969e-06 7.37753397522717e-06 7.209111194839277e-06 7.294020376214552e-06 7.3248596501708354e-06 7.44787570439891e-06 7.4419255455439015e-06 7.285101060531788e-06 7.258567808085883e-06 7.286639665573828e-06 7.277215206632546e-06 7.3703862127336035e-06 7.388903571271754e-06 7.412973732760144e-06 7.583329510283909e-06 7.515927302768147e-06 7.692931303452632e-06 7.762579989556766e-06 7.906895605220933e-06 8.077074090124061e-06 7.946799533704015e-06
6.232675561547337e-06 6.104265292572771e-06 6.236202272948537e-06 6.1429090267293305e-06 6.30590664999921e-06 6.23978712165888e-06 6.182649729171177e-06 6.438418400407644e-06 6.238039205259292e-06 6.37756420031361e-06 6.493539217038647e-06 6.458777932206025e-06 6.449206867558293e-06 6.465095468600317e-06 6.491621866016496e-06 6.423872059269302e-06 6.325978045925369e-06 6.380407485415399e-06 6.389980291972177e-06 6.461407490955588e-06 6.547460700933225e-06 6.629475186440663e-06 6.675974849374781e-06 6.803173424706509e-06 6.819227268503474e-06 6.803657037590593e-06 6.7612198587497355e-06 6.983604034254976e-06 7.24486995662225e-06 7.13669737608562e-06 6.956940660763737e-06 7.1627823805087495e-06 7.207461473186285e-06 7.341989341073967e-06 7.512037184491009e-06 7.37843448151928e-06 7.464613377175604e-06 7.384469668522696e-06 7.424333423436884e-06 7.554778251311835e-06 7.538824824685365e-06 7.338861611229386e-06 7.3915450916191706e-06 7.3952680122701135e-06 7.258854083366178e-06 7.293163979139891e-06 7.415902079976352e-06 7.557846359501393e-06 7.56394556915714e-06 7.464065259876086e-06 7.3985958244758714e-06 7.464115120488713e-06 7.454552432564662e-06 7.583306273887801e-06 7.611474745468253e-06 7.604108356622795e-06 7.773036034309727e-06 7.67034712829045e-06 7.889732880968227e-06 7.925017034735377e-06 8.157225100273958e-06 8.265848088155273e-06 8.121482499995023e-06
6.38106659494192e-06 6.227547154032143e-06 6.323795254773655e-06 6.269744227769716e-06 6.416040583335796e-06 6.345858775379882e-06 6.258756038900729e-06 6.505944821390249e-06 6.291427791065637e-06 6.416257372123495e-06 6.512414020831178e-06 6.453668767969071e-06 6.451835237235253e-06 6.420207102889782e-06 6.482075275440438e-06 6.473414844164125e-06 6.370443240417905e-06 6.479776195596426e-06 6.498626249744625e-06 6.56862103713894e-06 6.731733090209161e-06 6.803129768159115e-06 6.834425175212302e-06 6.970914867033516e-06 6.933740195221662e-06 6.9371384866122855e-06 6.911278502639124e-06 7.1128212792021585e-06 7.34215925640521e-06 7.2824722797611e-06 7.126236357434696e-06 7.354430013182582e-06 7.288480633412846e-06 7.420754057085454e-06 7.564542357487308e-06 7.414057815211376e-06 7.487053301739236e-06 7.443055687387822e-06 7.411622936748649e-06 7.612826269424264e-06 7.600533697474716e-06 7.379690867532212e-06 7.403491815085803e-06 7.426071891399621e-06 7.316849083402216e-06 7.320985827949883e-06 7.5418685373024215e-06 7.698841228815592e-06 7.702684967437227e-06 7.669174400375457e-06 7.558660389693934e-06 7.680805828992104e-06 7.624476904967881e-06 7.791623657165389e-06 7.846580980209172e-06 7.84525871364735e-06 8.008851086809129e-06 7.857577110377867e-06 8.119787348779737e-06 8.120866120260961e-06 8.409836340350375e-06 8.43674335147872e-06 8.273942867056786e-06
