1172 1177 1182 1187 1192 1197 1202 1207 1212 1217 1222 1227 1232 1237 1242 1247 1252 1257 1262 1267 1272 1277 1282 1287 1292 1297 1302 1307 1312 1331 1336 1341 1346 1351 1356 1361 1366 1371 1376 1381 1386 1391 1396 1401 1406 1411 1416 1421 1426 1431 1436 1441 1446 1451 1456 1461 1466
5.764165250875986e-06 5.8435934666213165e-06 5.693397848194416e-06 5.759409902981836e-06 5.784108771732638e-06 5.713591796922024e-06 5.693935795719702e-06 5.6976400275145114e-06 5.664273197205458e-06 5.657319983883216e-06 5.628466766949669e-06 5.729524625618748e-06 5.614939330103929e-06 5.546587826581635e-06 5.804007271809863e-06 5.901859827524919e-06 5.877280246471519e-06 6.012797754237821e-06 5.973567061939187e-06 6.058678263969949e-06 6.157051565866594e-06 6.186216030462744e-06 6.183468035585064e-06 6.479727579036633e-06 6.704434198253415e-06 6.51295092807979e-06 6.646077589190054e-06 6.597100417440288e-06 6.409371287971606e-06 6.704288365521807e-06 6.702818563805704e-06 6.526976719578895e-06 6.537422239533301e-06 6.491275717123632e-06 6.580689152043811e-06 6.430433554815574e-06 6.586485317654787e-06 6.424245281888019e-06 6.583010792925126e-06 6.612257457481875e-06 6.444749462421722e-06 6.5310700442581115e-06 6.642713282921672e-06 6.782814891326774e-06 6.625685717561131e-06 6.684172146463541e-06 6.6337465208443435e-06 6.804848714410437e-06 6.671213625991028e-06 6.885494068503306e-06 7.021750088783547e-06 7.053249260886025e-06 7.191419176941397e-06 7.3837273280299114e-06 7.409134738237161e-06 7.415089951342859e-06 7.556524904269805e-06
5.907231618388943e-06 6.02713295321541e-06 5.893162316390066e-06 5.879210417220993e-06 5.899836792225138e-06 5.826300930728905e-06 5.787121322285759e-06 5.8310507853995756e-06 5.741541791693241e-06 5.713457764524691e-06 5.658924089693637e-06 5.768045079911354e-06 5.662785524222964e-06 5.59860269257956e-06 5.824434895986441e-06 5.946751727134562e-06 5.928679183895126e-06 6.089755740127283e-06 6.063087034152424e-06 6.140125351428794e-06 6.253313536397345e-06 6.326908575537492e-06 6.26672974491191e-06 6.643266325103375e-06 6.934155459469912e-06 6.689574408794409e-06 6.843590114153456e-06 6.778681014974247e-06 6.5754064403654086e-06 6.8887680932699394e-06 6.849572352778337e-06 6.656406424622557e-06 6.627703759451339e-06 6.625199779953661e-06 6.659910134848486e-06 6.47435973712647e-06 6.623183210708549e-06 6.4224379623433185e-06 6.580361580798501e-06 6.6018514686249926e-06 6.412750767868408e-06 6.51921980448334e-06 6.598204629689582e-06 6.758632467641161e-06 6.64116294329225e-06 6.70810587297476e-06 6.7050278245447086e-06 6.890385592147551e-06 6.785002897925621e-06 7.025864471533831e-06 7.1514675613360845e-06 7.199620470950642e-06 7.37389988794802e-06 7.50933391833851e-06 7.5593678058908745e-06 7.616552658318311e-06 7.782860178458097e-06
6.026596346633385e-06 6.172119995436489e-06 6.064480195303128e-06 5.988093110451032e-06 6.0203725591942095e-06 5.938542541635518e-06 5.8924588638897025e-06 5.958425261187104e-06 5.844804601838725e-06 5.797896549085434e-06 5.725788206969237e-06 5.810020648816977e-06 5.7376240528557865e-06 5.675357322101283e-06 5.871254680704807e-06 5.987586970881915e-06 6.020406252726079e-06 6.167610726322406e-06 6.149560314421033e-06 6.235663189009376e-06 6.341204462748273e-06 6.464545362024123e-06 6.378918158298129e-06 6.785212329834933e-06 7.123588635400102e-06 6.8668360879987876e-06 7.021797333336852e-06 6.9535300621399955e-06 6.762630255696427e-06 7.05959859688624e-06 6.97083305459012e-06 6.7758797074484234e-06 6.739564210312531e-06 6.777635798742743e-06 6.754345766820271e-06 6.528817509904927e-06 6.66242709168415e-06 6.428931803796998e-06 6.561453054030403e-06 6.572106644634457e-06 6.403669387146967e-06 6.522314582116367e-06 6.558091753523792e-06 6.741782116716229e-06 6.6965888608568715e-06 6.753503789058518e-06 6.759069085389515e-06 6.993551002846437e-06 6.919452606386459e-06 7.164151333569515e-06 7.2880167897708425e-06 7.348959417799161e-06 7.55360119448477e-06 7.638765649590345e-06 7.713137863284057e-06 7.856648862191896e-06 8.024889114913269e-06
6.110929679856136e-06 6.267231851417429e-06 6.191458716244026e-06 6.086379581907404e-06 6.145984669801186e-06 6.072441158103075e-06 6.011118345913001e-06 6.065471371292431e-06 5.956140709405597e-06 5.89922441578627e-06 5.831312578466487e-06 5.871352921256404e-06 5.854194580252419e-06 5.782289414337409e-06 5.943686668534128e-06 6.0531725691263534e-06 6.141591958618716e-06 6.24568442748257e-06 6.240665633204892e-06 6.346616400841239e-06 6.4158000542314035e-06 6.594105350502068e-06 6.527888134568495e-06 6.908020390228259e-06 7.271890271089493e-06 7.03857790880838e-06 7.1657583481530455e-06 7.102822534821666e-06 6.9785303911579835e-06 7.223241718822785e-06 7.0626749410958475e-06 6.873560365593787e-06 6.871664606425493e-06 6.93555857691911e-06 6.857122886798859e-06 6.596775032040326e-06 6.716529222513824e-06 6.459820430265632e-06 6.552195291291779e-06 6.567548991631827e-06 6.442907226845485e-06 6.5494969751522265e-06 6.553846610132494e-06 6.758531808147039e-06 6.783466268500079e-06 6.811383819996759e-06 6.809451673426501e-06 7.106869813952131e-06 7.0684525697146285e-06 7.295836065439176e-06 7.41089692144497e-06 7.49214437330227e-06 7.750342345283903e-06 7.803168143471316e-06 7.870572437973998e-06 8.110783804489226e-06 8.26946469286586e-06
6.161601361891129e-06 6.318796568002151e-06 6.286647848677095e-06 6.185191071120363e-06 6.271128216553605e-06 6.228744500736286e-06 6.133114785426184e-06 6.162610046820137e-06 6.066737657931839e-06 6.0186702448450845e-06 5.97224531035689e-06 5.962221359189914e-06 6.020011670081532e-06 5.9264350198740234e-06 6.045445303974019e-06 6.162884679736927e-06 6.271756568598446e-06 6.340786289939712e-06 6.353567256283728e-06 6.473947164638533e-06 6.486195763417082e-06 6.709744629930058e-06 6.700914890842299e-06 7.01242173154378e-06 7.377329536371036e-06 7.185577849789893e-06 7.271415434923991e-06 7.2111666260715255e-06 7.207809341294573e-06 7.368943988382376e-06 7.123480698560929e-06 6.956249110102073e-06 7.015879266568284e-06 7.08494881091678e-06 6.969943310104889e-06 6.6796979381951154e-06 6.79388226696674e-06 6.527275382760079e-06 6.584936011076603e-06 6.624900229413776e-06 6.537192101582544e-06 6.605357825576046e-06 6.61119799364913e-06 6.819271302096799e-06 6.88568646551052e-06 6.872828521500158e-06 6.8752972455583736e-06 7.223426993657566e-06 7.238717463713171e-06 7.432223354941453e-06 7.512852390510526e-06 7.636464522533011e-06 7.970006205074391e-06 8.00592308395439e-06 8.040136715480653e-06 8.355916970697463e-06 8.500642929100182e-06
6.194797875647592e-06 6.343883377073223e-06 6.3707224186622794e-06 6.283637319045764e-06 6.388237513955218e-06 6.383317787335795e-06 6.253322249347639e-06 6.266974266246177e-06 6.1933221856261225e-06 6.170512047751183e-06 6.146460120157938e-06 6.091538784219404e-06 6.227905311111267e-06 6.1152590485979555e-06 6.183448167936546e-06 6.311695780712001e-06 6.398329575514383e-06 6.468569192248213e-06 6.499277060051681e-06 6.615963885858111e-06 6.569010633703813e-06 6.811202565606516e-06 6.867978201037972e-06 7.096240244505644e-06 7.430975613894831e-06 7.288473676907082e-06 7.348785374196441e-06 7.278025337186852e-06 7.42358456982504e-06 7.4734477541136495e-06 7.161777162666602e-06 7.041779245572469e-06 7.160219754454587e-06 7.213276288726142e-06 7.099396868360296e-06 6.787054014640305e-06 6.897734530838888e-06 6.640353212904461e-06 6.677869217095159e-06 6.7543829874167464e-06 6.68321919752727e-06 6.696524932567955e-06 6.7364172031036525e-06 6.925032171225755e-06 7.000714568409875e-06 6.949583987615578e-06 6.977075461915305e-06 7.351593231084741e-06 7.438705004257351e-06 7.5847864378894765e-06 7.613069355957997e-06 7.798530210675126e-06 8.208709289071938e-06 8.231945142259622e-06 8.239662379520526e-06 8.594217303189616e-06 8.70877232228469e-06
6.2254475480741914e-06 6.3639671007636324e-06 6.452999653019033e-06 6.370042779723237e-06 6.48638755968825e-06 6.512831354111313e-06 6.3801193904476005e-06 6.3897420034535e-06 6.35655778073622e-06 6.360773801202475e-06 6.351892601163891e-06 6.2740943046719846e-06 6.4603288796299994e-06 6.350833369194546e-06 6.358068148776179e-06 6.481201316063502e-06 6.527975467622322e-06 6.631613399852538e-06 6.674126985812894e-06 6.766890202851356e-06 6.679012423251753e-06 6.90455116281264e-06 6.999588485645365e-06 7.160516030096923e-06 7.4293849151982514e-06 7.341396737186364e-06 7.405416400339391e-06 7.314083352201887e-06 7.59540998886779e-06 7.523097868708242e-06 7.197193203512467e-06 7.138897777049542e-06 7.289975879600905e-06 7.324053331473353e-06 7.250775648912704e-06 6.934226137911585e-06 7.0226530983374745e-06 6.801224991859657e-06 6.827369552717111e-06 6.943878961175473e-06 6.875980948810102e-06 6.83540449068751e-06 6.9138030170783675e-06 7.080108668211741e-06 7.138566292971746e-06 7.069102394361876e-06 7.1322250906227965e-06 7.506319732059703e-06 7.666952261039788e-06 7.755522693355833e-06 7.753921082112536e-06 7.989732886249065e-06 8.453147671696659e-06 8.463443768088283e-06 8.468028891249842e-06 8.831526706931234e-06 8.889766878073187e-06
6.256810725702692e-06 6.393260839096135e-06 6.528695589558059e-06 6.441583629725819e-06 6.557164525761629e-06 6.615234749192254e-06 6.52008514330686e-06 6.534031971320903e-06 6.553479255758824e-06 6.576220388232544e-06 6.580569173633693e-06 6.517919430234451e-06 6.703063966080007e-06 6.6230671040471216e-06 6.562855467363451e-06 6.6617736564246875e-06 6.681320050680113e-06 6.8211754032151335e-06 6.864773128424435e-06 6.920345734073207e-06 6.8150453814123485e-06 6.994198697745953e-06 7.082591305767773e-06 7.2091202477562425e-06 7.384624212673342e-06 7.3504655739008396e-06 7.4367637251694186e-06 7.331434154444685e-06 7.703289172621286e-06 7.522068885748383e-06 7.247422213025985e-06 7.241288658831902e-06 7.400030018120831e-06 7.434534919270032e-06 7.424223658200289e-06 7.134286088471592e-06 7.1634904577128575e-06 6.999580983453333e-06 7.016966590351018e-06 7.175891136449565e-06 7.11320242900108e-06 7.0312977188889775e-06 7.126633786254398e-06 7.287561219060645e-06 7.3126176284387276e-06 7.255256354138435e-06 7.347887115567921e-06 7.697857037890993e-06 7.913366650756196e-06 7.942080692142785e-06 7.967783225540464e-06 8.208908145557905e-06 8.676294360553178e-06 8.685557033520618e-06 8.698374235651603e-06 9.056973425550233e-06 9.044155202713893e-06
6.289290207639003e-06 6.4324212568472105e-06 6.586786411934423e-06 6.512281329898728e-06 6.60566567722165e-06 6.706221470742668e-06 6.667194915325571e-06 6.691527785249497e-06 6.760372805606293e-06 6.799092040484675e-06 6.8194685477395225e-06 6.8060768903673164e-06 6.956822741250874e-06 6.916586171989978e-06 6.790515766368733e-06 6.857870058385522e-06 6.871856404730239e-06 7.0198708651351754e-06 7.049600350588732e-06 7.066260410427018e-06 6.9563795394343725e-06 7.079805557847033e-06 7.125889860908887e-06 7.241233847549872e-06 7.319014006792402e-06 7.331036050773011e-06 7.434691003841552e-06 7.33509813096821e-06 7.747873179260819e-06 7.482056313823898e-06 7.313158369259075e-06 7.339285857498419e-06 7.502755255909464e-06 7.560336887724791e-06 7.608646265873288e-06 7.386218515159273e-06 7.326056322558763e-06 7.220200917024755e-06 7.225666033840848e-06 7.429217480859961e-06 7.397053777039938e-06 7.285995839032358e-06 7.380310538414758e-06 7.5429654141888415e-06 7.5343400779148045e-06 7.511668796587325e-06 7.622774387584873e-06 7.93717722676753e-06 8.173074283671165e-06 8.150336996177166e-06 8.245269452270985e-06 8.444125075728307e-06 8.84814560570988e-06 8.888677171446545e-06 8.907386203944712e-06 9.250217921209765e-06 9.170304318045822e-06
6.32718301527385e-06 6.473776644308224e-06 6.624596037119663e-06 6.601945147687031e-06 6.649557234652684e-06 6.804312089951646e-06 6.812541432196145e-06 6.844817464199098e-06 6.95494710406573e-06 7.020359948824238e-06 7.0563214629621505e-06 7.1047974003483745e-06 7.2281925742756695e-06 7.215657396041983e-06 7.032751320526166e-06 7.0710668353598704e-06 7.09086647299138e-06 7.202939895636647e-06 7.207321232358671e-06 7.193303684213527e-06 7.080546894852254e-06 7.158973107942822e-06 7.152167057749065e-06 7.2510478317784e-06 7.254453776598432e-06 7.305506998847391e-06 7.397909626638959e-06 7.323234622680572e-06 7.740288496188563e-06 7.419112476711959e-06 7.377007454375748e-06 7.42810887543698e-06 7.612024835662239e-06 7.705557835877334e-06 7.788797464348125e-06 7.666004594660716e-06 7.5187458253518475e-06 7.4558454750742566e-06 7.441812418047957e-06 7.681505929813648e-06 7.725435114588961e-06 7.597859098404772e-06 7.695767080020356e-06 7.840612085390918e-06 7.811311072484314e-06 7.82548615928469e-06 7.952635914512608e-06 8.229811621574827e-06 8.449348789797944e-06 8.389999541287716e-06 8.541317356274755e-06 8.675156226859427e-06 8.971400011080192e-06 9.069851929865358e-06 9.084453517308134e-06 9.39845175553915e-06 9.260439427412063e-06
6.381260190085099e-06 6.518183197344788e-06 6.661262948937734e-06 6.719098949489631e-06 6.7122606930357335e-06 6.920540155720331e-06 6.95195775783897e-06 6.983745527733445e-06 7.136336738280194e-06 7.2382633361257156e-06 7.282537150690454e-06 7.385722624744209e-06 7.5061954720927525e-06 7.498927963885268e-06 7.281395689739135e-06 7.28993324398182e-06 7.314726963913076e-06 7.353292678119407e-06 7.336725566402024e-06 7.299141698438003e-06 7.181159530730069e-06 7.231628923117963e-06 7.183827638457996e-06 7.236381194763587e-06 7.2050441495897615e-06 7.292076054383288e-06 7.3358797359377165e-06 7.298020502537649e-06 7.696431392772125e-06 7.356195449088723e-06 7.423424623047612e-06 7.508172431284641e-06 7.728952250154654e-06 7.855164906341834e-06 7.954072960733452e-06 7.942382202392161e-06 7.739814111499873e-06 7.710633447680645e-06 7.673364232934992e-06 7.92689577692151e-06 8.085968304663549e-06 7.955400956702977e-06 8.078290466870164e-06 8.175259223225256e-06 8.14174727066391e-06 8.177590268357843e-06 8.316964001560797e-06 8.557413880408987e-06 8.74197322072809e-06 8.661179887633591e-06 8.814746773134101e-06 8.882085219163839e-06 9.08487194618584e-06 9.231947681266374e-06 9.218101266569776e-06 9.498826458872051e-06 9.306686200232883e-06
6.47114579267532e-06 6.581202587772994e-06 6.7260570644141135e-06 6.855649653775325e-06 6.813584247660145e-06 7.0553125503953704e-06 7.084353872263375e-06 7.114987246128749e-06 7.316440630048604e-06 7.448346200661754e-06 7.49295883517252e-06 7.633644091736492e-06 7.759937465213064e-06 7.740877812648732e-06 7.528927363874866e-06 7.499239737733731e-06 7.519734982636854e-06 7.474001164757227e-06 7.450770104412973e-06 7.386704263616687e-06 7.261318335032586e-06 7.302134175636815e-06 7.232905704127398e-06 7.208497380339636e-06 7.182292109869647e-06 7.297563866775298e-06 7.270609881929606e-06 7.275136109220557e-06 7.64494659501611e-06 7.3166121932456066e-06 7.46007817459036e-06 7.589382519708118e-06 7.848423100548197e-06 7.985973068914195e-06 8.097027289024965e-06 8.198279202329281e-06 7.981793910646746e-06 7.99426281455012e-06 7.935335992459318e-06 8.180073939681348e-06 8.460208460425773e-06 8.331346903563498e-06 8.50287182765154e-06 8.542153450420106e-06 8.50674212236516e-06 8.545733311444591e-06 8.679896547736207e-06 8.88720696666406e-06 9.041269740424821e-06 8.951575983496027e-06 9.055906243640288e-06 9.059226207465336e-06 9.20672283511884e-06 9.374949971263497e-06 9.299935993672285e-06 9.552970870576802e-06 9.306616611151988e-06
